name,id,details_link,price,drive_size_gb,rating_per_dollar,overall_rank,last_price_change,average_rating,drive_size__gb,interface_type,price_per_gb,original_price
Crucial T705 4TB Gen5 M.2,rk37494,https://www.harddrivebenchmark.net/hdd.php?hdd=Crucial%20T705%204TB%20Gen5%20M.2&id=37494,0.4504978885355299,0.2177374593417087,0.1771779301623295,3,449.99 USD (2024-11-25),78387,3600.0,PCIe 5.0 NVMe,2.068995798414898,449.99
Corsair MP700 PRO SE,rk38876,https://www.harddrivebenchmark.net/hdd.php?hdd=Corsair%20MP700%20PRO%20SE&id=38876,0.1465248156124764,0.2177374593417087,0.2453236082190752,5,Unknown,77626,3600.0,SATA,0.6729426165597261,158.46462441314551
NVMe T-FORCE TM8FFL002T,rk41291,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20T-FORCE%20TM8FFL002T&id=41291,0.1465248156124764,0.1077317895616365,0.2453236082190752,6,Unknown,77364,1800.0,PCIe (Unknown Gen) NVMe,1.3600889413300363,158.46462441314551
Corsair MP700 PRO SE,rk40026,https://www.harddrivebenchmark.net/hdd.php?hdd=Corsair%20MP700%20PRO%20SE&id=40026,0.1465248156124764,0.1077317895616365,0.2453236082190752,7,Unknown,77281,1800.0,SATA,1.3600889413300363,158.46462441314551
Crucial T705 2TB Gen5 M.2 SSD,rk37527,https://www.harddrivebenchmark.net/hdd.php?hdd=Crucial%20T705%202TB%20Gen5%20M.2%20SSD&id=37527,0.2753245399092852,0.1077317895616365,0.2804517753769337,8,281.99 USD (2024-12-12),75835,1800.0,PCIe 5.0 NVMe,2.555648068500376,281.99
MSI M580 2TB,rk38057,https://www.harddrivebenchmark.net/hdd.php?hdd=MSI%20M580%202TB&id=38057,0.1465248156124764,0.1077317895616365,0.2453236082190752,9,Unknown,74873,1800.0,SATA,1.3600889413300363,158.46462441314551
Fanxiang S900Pro 2TB,rk40253,https://www.harddrivebenchmark.net/hdd.php?hdd=Fanxiang%20S900Pro%202TB&id=40253,0.1465248156124764,0.1077317895616365,0.2453236082190752,10,Unknown,74788,1800.0,SATA,1.3600889413300363,158.46462441314551
Sabrent SB-RKT5-2TB,rk39750,https://www.harddrivebenchmark.net/hdd.php?hdd=Sabrent%20SB-RKT5-2TB&id=39750,0.1465248156124764,0.1077317895616365,0.2453236082190752,11,Unknown,74755,1800.0,SATA,1.3600889413300363,158.46462441314551
Crucial T705 2TB Gen5 with heatsink,rk37769,https://www.harddrivebenchmark.net/hdd.php?hdd=Crucial%20T705%202TB%20Gen5%20with%20heatsink&id=37769,0.1465248156124764,0.1077317895616365,0.2453236082190752,12,Unknown,73319,1800.0,PCIe 5.0 NVMe,1.3600889413300363,158.46462441314551
T-FORCE TM8FFS004T,rk39196,https://www.harddrivebenchmark.net/hdd.php?hdd=T-FORCE%20TM8FFS004T&id=39196,0.1465248156124764,0.2177374593417087,0.2453236082190752,13,Unknown,73104,3600.0,SATA,0.6729426165597261,158.46462441314551
GIGABYTE AORUS Gen5 12000 2TB,rk35983,https://www.harddrivebenchmark.net/hdd.php?hdd=GIGABYTE%20AORUS%20Gen5%2012000%202TB&id=35983,0.2576716542411761,0.1077317895616365,0.2871891591352601,14,265.06 USD (2025-01-14),72920,1800.0,PCIe 5.0 NVMe,2.39178848963383,265.06
Crucial T700 4TB Gen5,rk34762,https://www.harddrivebenchmark.net/hdd.php?hdd=Crucial%20T700%204TB%20Gen5&id=34762,0.4444606641989468,0.2177374593417087,0.1647497465304654,15,444.2 USD (2024-12-18),72314,3600.0,PCIe 5.0 NVMe,2.041268716658568,444.2
Corsair MP700 PRO 2TB,rk36460,https://www.harddrivebenchmark.net/hdd.php?hdd=Corsair%20MP700%20PRO%202TB&id=36460,0.1465248156124764,0.1077317895616365,0.2453236082190752,16,Unknown,71682,1800.0,SATA,1.3600889413300363,158.46462441314551
Crucial T700 2TB,rk34572,https://www.harddrivebenchmark.net/hdd.php?hdd=Crucial%20T700%202TB&id=34572,0.2211042177154476,0.1077317895616365,0.3256729207321727,17,229.99 USD (2024-12-29),71391,1800.0,SATA,2.052358162944536,229.99
Corsair MP700 PRO 4TB,rk37679,https://www.harddrivebenchmark.net/hdd.php?hdd=Corsair%20MP700%20PRO%204TB&id=37679,0.6486106042437829,0.2177374593417087,0.1065335179391019,20,639.99 USD (2025-01-04),70018,3600.0,SATA,2.978865493354906,639.99
Crucial T700 4TB Gen5 with heatsink,rk35079,https://www.harddrivebenchmark.net/hdd.php?hdd=Crucial%20T700%204TB%20Gen5%20with%20heatsink&id=35079,0.5026328137219124,0.2177374593417087,0.1395990275491403,21,499.99 USD (2023-10-31),69861,3600.0,PCIe 5.0 NVMe,2.3084351918201635,499.99
Crucial T705 1TB Gen5 M.2,rk37711,https://www.harddrivebenchmark.net/hdd.php?hdd=Crucial%20T705%201TB%20Gen5%20M.2&id=37711,0.1846097700849799,0.0533198054370206,0.3758762414556237,22,194.99 USD (2025-01-14),69507,931.5,PCIe 5.0 NVMe,3.462311397648177,194.99
Team Group Z540 2 TB,rk35061,https://www.harddrivebenchmark.net/hdd.php?hdd=Team%20Group%20Z540%202%20TB&id=35061,0.1465248156124764,0.1077317895616365,0.2453236082190752,24,Unknown,68940,1800.0,SATA,1.3600889413300363,158.46462441314551
Crucial T700 2TB Gen5 with heatsink,rk34647,https://www.harddrivebenchmark.net/hdd.php?hdd=Crucial%20T700%202TB%20Gen5%20with%20heatsink&id=34647,0.1465248156124764,0.1077317895616365,0.2453236082190752,25,Unknown,68128,1800.0,PCIe 5.0 NVMe,1.3600889413300363,158.46462441314551
Sabrent SB-RKT5-1TB,rk38036,https://www.harddrivebenchmark.net/hdd.php?hdd=Sabrent%20SB-RKT5-1TB&id=38036,0.1465248156124764,0.0533198054370206,0.2453236082190752,26,Unknown,67295,931.5,SATA,2.7480373270593788,158.46462441314551
T-FORCE TM8FFS002T,rk37784,https://www.harddrivebenchmark.net/hdd.php?hdd=T-FORCE%20TM8FFS002T&id=37784,0.1465248156124764,0.1138432156605293,0.2453236082190752,27,Unknown,66581,1900.0,SATA,1.2870755166421226,158.46462441314551
MSI M570 2TB,rk34423,https://www.harddrivebenchmark.net/hdd.php?hdd=MSI%20M570%202TB&id=34423,0.2315312027527241,0.1077317895616365,0.2894458556368354,28,239.99 USD (2024-05-09),66520,1800.0,SATA,2.149144683243736,239.99
T-FORCE TM8FFL002T,rk40536,https://www.harddrivebenchmark.net/hdd.php?hdd=T-FORCE%20TM8FFL002T&id=40536,0.1465248156124764,0.1077317895616365,0.2453236082190752,29,Unknown,66442,1800.0,SATA,1.3600889413300363,158.46462441314551
Intel Optane DC P5800X 800GB,rk28853,https://www.harddrivebenchmark.net/hdd.php?hdd=Intel%20Optane%20DC%20P5800X%20800GB&id=28853,0.1465248156124764,0.0422010683059294,0.0279743150871608,30,1772.99 USD (2024-03-29),66209,745.2,SATA,3.4720641323643737,158.46462441314551
AORUS Gen5 10000 SSD 1TB,rk34814,https://www.harddrivebenchmark.net/hdd.php?hdd=AORUS%20Gen5%2010000%20SSD%201TB&id=34814,0.1465248156124764,0.0533198054370206,0.2453236082190752,31,Unknown,63754,931.5,PCIe 5.0 NVMe,2.7480373270593788,158.46462441314551
Crucial T705 4TB Gen5 with heatsink,rk37992,https://www.harddrivebenchmark.net/hdd.php?hdd=Crucial%20T705%204TB%20Gen5%20with%20heatsink&id=37992,0.1465248156124764,0.2177374593417087,0.2453236082190752,32,Unknown,63462,3600.0,PCIe 5.0 NVMe,0.6729426165597261,158.46462441314551
Corsair MP700,rk34372,https://www.harddrivebenchmark.net/hdd.php?hdd=Corsair%20MP700&id=34372,0.341014545644127,0.1077317895616365,0.1855178954942383,33,344.99 USD (2025-01-05),62737,1800.0,SATA,3.165403146385336,344.99
Corsair MP700 PRO 1TB,rk36754,https://www.harddrivebenchmark.net/hdd.php?hdd=Corsair%20MP700%20PRO%201TB&id=36754,0.1533288149731505,0.0533198054370206,0.4015829581257427,34,164.99 USD (2025-01-10),62703,931.5,SATA,2.8756446824296216,164.99
T-FORCE TM8FF1001T,rk36423,https://www.harddrivebenchmark.net/hdd.php?hdd=T-FORCE%20TM8FF1001T&id=36423,0.1465248156124764,0.0533198054370206,0.2453236082190752,35,Unknown,62176,931.5,SATA,2.7480373270593788,158.46462441314551
Seagate FireCuda 540 2TB xpress Gen5x4 M.2 2280-D2,rk35159,https://www.harddrivebenchmark.net/hdd.php?hdd=Seagate%20FireCuda%20540%202TB%20xpress%20Gen5x4%20M.2%202280-D2&id=35159,0.1465248156124764,0.1077317895616365,0.2453236082190752,36,Unknown,61750,1800.0,PCIe 5.0 NVMe,1.3600889413300363,158.46462441314551
AORUS Gen5 10000 SSD 2TB,rk34059,https://www.harddrivebenchmark.net/hdd.php?hdd=AORUS%20Gen5%2010000%20SSD%202TB&id=34059,0.1298368176841666,0.1077317895616365,0.4549151285880929,37,142.46 USD (2024-07-20),61109,1800.0,PCIe 5.0 NVMe,1.2051857507656385,142.46
Intel Optane DC P5810X 400GB,rk33760,https://www.harddrivebenchmark.net/hdd.php?hdd=Intel%20Optane%20DC%20P5810X%20400GB&id=33760,0.1465248156124764,0.0199635940437468,0.2453236082190752,38,Unknown,60393,372.6,SATA,7.339601040343343,158.46462441314551
Crucial T700 1TB Gen5 M.2,rk34698,https://www.harddrivebenchmark.net/hdd.php?hdd=Crucial%20T700%201TB%20Gen5%20M.2&id=34698,0.1324748448985976,0.0533198054370206,0.4382024921778756,39,144.99 USD (2025-01-05),59973,931.5,PCIe 5.0 NVMe,2.484533538950584,144.99
MSI M570 PRO 2TB,rk37411,https://www.harddrivebenchmark.net/hdd.php?hdd=MSI%20M570%20PRO%202TB&id=37411,0.1465248156124764,0.1077317895616365,0.2453236082190752,40,Unknown,59891,1800.0,SATA,1.3600889413300363,158.46462441314551
Crucial T705 1TB Gen5 with heatsink,rk37596,https://www.harddrivebenchmark.net/hdd.php?hdd=Crucial%20T705%201TB%20Gen5%20with%20heatsink&id=37596,0.1465248156124764,0.0533198054370206,0.2453236082190752,41,Unknown,59815,931.5,PCIe 5.0 NVMe,2.7480373270593788,158.46462441314551
Crucial T700 1TB Gen5 with heatsink,rk35018,https://www.harddrivebenchmark.net/hdd.php?hdd=Crucial%20T700%201TB%20Gen5%20with%20heatsink&id=35018,0.1564569104843334,0.0533198054370206,0.3742518560511082,42,167.99 USD (2023-11-10),59631,931.5,PCIe 5.0 NVMe,2.9343113539514767,167.99
GIGABYTE AORUS Gen5 12000 1TB,rk35956,https://www.harddrivebenchmark.net/hdd.php?hdd=GIGABYTE%20AORUS%20Gen5%2012000%201TB&id=35956,0.1542672436265054,0.0533198054370206,0.3739793081644445,43,165.89 USD (2024-08-10),58844,931.5,PCIe 5.0 NVMe,2.8932446838861776,165.89
ADATA LEGEND 970,rk37084,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA%20LEGEND%20970&id=37084,0.1764975757259788,0.0533198054370206,0.3201347476751665,47,187.21 USD (2024-12-27),57161,931.5,SATA,3.3101691628348315,187.21
Intel Optane DC P5800X 1.6TB,rk28873,https://www.harddrivebenchmark.net/hdd.php?hdd=Intel%20Optane%20DC%20P5800X%201.6TB&id=28873,0.1465248156124764,0.0893975112649577,0.003684847427693,48,3781.99 USD (2024-02-29),56970,1500.0,SATA,1.63902566793167,158.46462441314551
WD BLACK SN850X 8000GB,rk40318,https://www.harddrivebenchmark.net/hdd.php?hdd=WD%20BLACK%20SN850X%208000GB&id=40318,0.1465248156124764,0.443860225000746,0.2453236082190752,49,Unknown,56582,7300.0,SATA,0.3301147689280564,158.46462441314551
FANTOM DRIVES VENOM,rk34529,https://www.harddrivebenchmark.net/hdd.php?hdd=FANTOM%20DRIVES%20VENOM&id=34529,0.1465248156124764,0.1138432156605293,0.2453236082190752,52,Unknown,55895,1900.0,SATA,1.2870755166421226,158.46462441314551
WD BLACK SN850P for PS5 2000GB,rk36855,https://www.harddrivebenchmark.net/hdd.php?hdd=WD%20BLACK%20SN850P%20for%20PS5%202000GB&id=36855,0.1465248156124764,0.1077317895616365,0.2453236082190752,53,Unknown,55866,1800.0,SATA,1.3600889413300363,158.46462441314551
Seagate ZP1000GM30063,rk40616,https://www.harddrivebenchmark.net/hdd.php?hdd=Seagate%20ZP1000GM30063&id=40616,0.1465248156124764,0.0533198054370206,0.2453236082190752,55,Unknown,55308,931.5,SATA,2.7480373270593788,158.46462441314551
ZGJOLONG 990 Max 2TB,rk34974,https://www.harddrivebenchmark.net/hdd.php?hdd=ZGJOLONG%20990%20Max%202TB&id=34974,0.1465248156124764,0.1077317895616365,0.2453236082190752,56,Unknown,55160,1800.0,SATA,1.3600889413300363,158.46462441314551
Corsair MP700,rk35093,https://www.harddrivebenchmark.net/hdd.php?hdd=Corsair%20MP700&id=35093,0.1465248156124764,0.0533198054370206,0.2453236082190752,57,Unknown,54889,931.5,SATA,2.7480373270593788,158.46462441314551
Corsair MP600 PRO NH,rk33489,https://www.harddrivebenchmark.net/hdd.php?hdd=Corsair%20MP600%20PRO%20NH&id=33489,0.1465248156124764,0.2177374593417087,0.2453236082190752,58,Unknown,54655,3600.0,SATA,0.6729426165597261,158.46462441314551
addlink M.2 PCIE G5x4 NVMe,rk40804,https://www.harddrivebenchmark.net/hdd.php?hdd=addlink%20M.2%20PCIE%20G5x4%20NVMe&id=40804,0.1465248156124764,0.0533198054370206,0.2453236082190752,59,Unknown,54627,931.5,PCIe (Unknown Gen) NVMe,2.7480373270593788,158.46462441314551
WD BLACK SN850P for PS5 4000GB,rk35088,https://www.harddrivebenchmark.net/hdd.php?hdd=WD%20BLACK%20SN850P%20for%20PS5%204000GB&id=35088,0.1465248156124764,0.2177374593417087,0.2453236082190752,60,Unknown,54511,3600.0,SATA,0.6729426165597261,158.46462441314551
Seagate ZP2000GM30063,rk39760,https://www.harddrivebenchmark.net/hdd.php?hdd=Seagate%20ZP2000GM30063&id=39760,0.1465248156124764,0.1077317895616365,0.2453236082190752,61,Unknown,54402,1800.0,SATA,1.3600889413300363,158.46462441314551
Seagate FireCuda 540 Gen5,rk35503,https://www.harddrivebenchmark.net/hdd.php?hdd=Seagate%20FireCuda%20540%20Gen5&id=35503,0.1465248156124764,0.0533198054370206,0.2453236082190752,63,Unknown,54187,931.5,PCIe 5.0 NVMe,2.7480373270593788,158.46462441314551
T-FORCE TM8FFH002T,rk40020,https://www.harddrivebenchmark.net/hdd.php?hdd=T-FORCE%20TM8FFH002T&id=40020,0.1465248156124764,0.1077317895616365,0.2453236082190752,67,Unknown,53955,1800.0,SATA,1.3600889413300363,158.46462441314551
NVMe KINGSTON OM8PDP3512B-AA1,rk35322,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20KINGSTON%20OM8PDP3512B-AA1&id=35322,0.1465248156124764,0.1077317895616365,0.2453236082190752,71,Unknown,53620,1800.0,PCIe (Unknown Gen) NVMe,1.3600889413300363,158.46462441314551
Kingston FURY Renegade 4TB SSD,rk32517,https://www.harddrivebenchmark.net/hdd.php?hdd=Kingston%20FURY%20Renegade%204TB%20SSD&id=32517,0.1465248156124764,0.2177374593417087,0.2453236082190752,73,Unknown,53469,3600.0,SATA,0.6729426165597261,158.46462441314551
GIGABYTE AG4732TB,rk35701,https://www.harddrivebenchmark.net/hdd.php?hdd=GIGABYTE%20AG4732TB&id=35701,0.1376883374172358,0.1077317895616365,0.3740011119953776,77,149.99 USD (2024-12-19),53208,1800.0,SATA,1.278066000550936,149.99
SUNEAST Gen4 G70 2TB,rk34157,https://www.harddrivebenchmark.net/hdd.php?hdd=SUNEAST%20Gen4%20G70%202TB&id=34157,0.1465248156124764,0.1138432156605293,0.2453236082190752,80,Unknown,52868,1900.0,PCIe 4.0 NVMe,1.2870755166421226,158.46462441314551
EDILOCA EN855 1TB,rk40194,https://www.harddrivebenchmark.net/hdd.php?hdd=EDILOCA%20EN855%201TB&id=40194,0.1465248156124764,0.0533198054370206,0.2453236082190752,81,Unknown,52844,931.5,SATA,2.7480373270593788,158.46462441314551
NVMe PM9F1 Samsung 2048GB,rk39352,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20PM9F1%20Samsung%202048GB&id=39352,0.1465248156124764,0.1138432156605293,0.2453236082190752,83,Unknown,52792,1900.0,PCIe (Unknown Gen) NVMe,1.2870755166421226,158.46462441314551
T-FORCE TM8FPZ004T,rk35246,https://www.harddrivebenchmark.net/hdd.php?hdd=T-FORCE%20TM8FPZ004T&id=35246,0.1465248156124764,0.2177374593417087,0.2453236082190752,84,Unknown,52573,3600.0,SATA,0.6729426165597261,158.46462441314551
Seagate ZP1000GM30073,rk40766,https://www.harddrivebenchmark.net/hdd.php?hdd=Seagate%20ZP1000GM30073&id=40766,0.1465248156124764,0.0533198054370206,0.2453236082190752,86,Unknown,52475,931.5,SATA,2.7480373270593788,158.46462441314551
NVMe WD BLACK SN850X 8000GB,rk40755,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20WD%20BLACK%20SN850X%208000GB&id=40755,0.1465248156124764,0.443860225000746,0.2453236082190752,87,Unknown,52380,7300.0,PCIe (Unknown Gen) NVMe,0.3301147689280564,158.46462441314551
XPG GAMMIX S70 BLADE 4TB,rk31536,https://www.harddrivebenchmark.net/hdd.php?hdd=XPG%20GAMMIX%20S70%20BLADE%204TB&id=31536,0.30892028569939,0.2238488854406016,0.1687834552530879,89,314.21 USD (2025-01-01),52316,3700.0,SATA,1.3800394185181777,314.21
Phison 2TB ESR02TBTLCZ-27J-2MS,rk39541,https://www.harddrivebenchmark.net/hdd.php?hdd=Phison%202TB%20ESR02TBTLCZ-27J-2MS&id=39541,0.1465248156124764,0.1138432156605293,0.2453236082190752,91,Unknown,52244,1900.0,SATA,1.2870755166421226,158.46462441314551
WD BLACK SN850X 4000GB,rk31881,https://www.harddrivebenchmark.net/hdd.php?hdd=WD%20BLACK%20SN850X%204000GB&id=31881,0.7111725144674418,0.2177374593417087,0.0686275578619163,92,699.99 USD (2022-08-22),52239,3600.0,SATA,3.266192765441225,699.99
E18-2TB-PHISON-SSD-BICS5,rk39394,https://www.harddrivebenchmark.net/hdd.php?hdd=E18-2TB-PHISON-SSD-BICS5&id=39394,0.1465248156124764,0.1138432156605293,0.2453236082190752,93,Unknown,52191,1900.0,SATA,1.2870755166421226,158.46462441314551
PNY CS3150 1TB SSD,rk37953,https://www.harddrivebenchmark.net/hdd.php?hdd=PNY%20CS3150%201TB%20SSD&id=37953,0.1465248156124764,0.0533198054370206,0.2453236082190752,95,Unknown,52149,931.5,SATA,2.7480373270593788,158.46462441314551
PM9F1 Samsung 2048GB,rk39618,https://www.harddrivebenchmark.net/hdd.php?hdd=PM9F1%20Samsung%202048GB&id=39618,0.1465248156124764,0.1138432156605293,0.2453236082190752,97,Unknown,52062,1900.0,SATA,1.2870755166421226,158.46462441314551
Samsung SSD 990 PRO with Heatsink 4TB,rk36114,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20990%20PRO%20with%20Heatsink%204TB&id=36114,0.1465248156124764,0.2177374593417087,0.2453236082190752,98,Unknown,52053,3600.0,SATA,0.6729426165597261,158.46462441314551
SABRENT 2TB Rocket 4 Plus,rk33609,https://www.harddrivebenchmark.net/hdd.php?hdd=SABRENT%202TB%20Rocket%204%20Plus&id=33609,0.1465248156124764,0.1077317895616365,0.2453236082190752,101,Unknown,51983,1800.0,SATA,1.3600889413300363,158.46462441314551
KINGSTON FURY Renegade 4TB,rk30422,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON%20FURY%20Renegade%204TB&id=30422,0.2471716803086387,0.2177374593417087,0.2094257961123769,103,254.99 USD (2024-11-22),51963,3600.0,SATA,1.1351821641343631,254.99
NVMe XPG GAMMIX S70 PRO,rk40376,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20XPG%20GAMMIX%20S70%20PRO&id=40376,0.1465248156124764,0.1138432156605293,0.2453236082190752,104,Unknown,51923,1900.0,PCIe (Unknown Gen) NVMe,1.2870755166421226,158.46462441314551
VP101-1000,rk37997,https://www.harddrivebenchmark.net/hdd.php?hdd=VP101-1000&id=37997,0.1465248156124764,0.0533198054370206,0.2453236082190752,105,Unknown,51751,931.5,SATA,2.7480373270593788,158.46462441314551
WD BLACK SN850X 2000GB,rk31905,https://www.harddrivebenchmark.net/hdd.php?hdd=WD%20BLACK%20SN850X%202000GB&id=31905,0.2836661279391064,0.1077317895616365,0.1812552465468182,106,289.99 USD (2022-08-22),51601,1800.0,SATA,2.633077284739736,289.99
AGAMMIXS70B-4T-CS,rk35486,https://www.harddrivebenchmark.net/hdd.php?hdd=AGAMMIXS70B-4T-CS&id=35486,0.1465248156124764,0.2238488854406016,0.2453236082190752,107,Unknown,51583,3700.0,SATA,0.6545702263563732,158.46462441314551
Samsung SSD 990 PRO 4TB,rk35802,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20990%20PRO%204TB&id=35802,0.3228298837391168,0.2177374593417087,0.1588627121785297,108,327.55 USD (2025-01-13),51558,3600.0,SATA,1.482656611844084,327.55
MSI M480 PRO 2TB,rk35440,https://www.harddrivebenchmark.net/hdd.php?hdd=MSI%20M480%20PRO%202TB&id=35440,0.1465248156124764,0.1077317895616365,0.2453236082190752,109,Unknown,51458,1800.0,SATA,1.3600889413300363,158.46462441314551
Corsair MP600 PRO LPX,rk32595,https://www.harddrivebenchmark.net/hdd.php?hdd=Corsair%20MP600%20PRO%20LPX&id=32595,0.1465248156124764,0.2177374593417087,0.2453236082190752,111,Unknown,51426,3600.0,SATA,0.6729426165597261,158.46462441314551
Gloway AN4 Plus SSDGEN4X4,rk34502,https://www.harddrivebenchmark.net/hdd.php?hdd=Gloway%20AN4%20Plus%20SSDGEN4X4&id=34502,0.1465248156124764,0.0546566798961535,0.2453236082190752,112,Unknown,51414,953.9,PCIe 4.0 NVMe,2.6808217383651987,158.46462441314551
NVMe Netac NVMe SSD 2TB,rk32390,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20Netac%20NVMe%20SSD%202TB&id=32390,0.1465248156124764,0.1138432156605293,0.2453236082190752,118,Unknown,51198,1900.0,PCIe (Unknown Gen) NVMe,1.2870755166421226,158.46462441314551
Sabrent Rocket 4 Plus Gaming,rk32391,https://www.harddrivebenchmark.net/hdd.php?hdd=Sabrent%20Rocket%204%20Plus%20Gaming&id=32391,0.1465248156124764,0.1077317895616365,0.2453236082190752,119,Unknown,51094,1800.0,SATA,1.3600889413300363,158.46462441314551
Verbatim Vi7000,rk36292,https://www.harddrivebenchmark.net/hdd.php?hdd=Verbatim%20Vi7000&id=36292,0.1465248156124764,0.2238488854406016,0.2453236082190752,120,Unknown,51089,3700.0,SATA,0.6545702263563732,158.46462441314551
WDC WUH721816ALE6L4,rk34316,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WUH721816ALE6L4&id=34316,0.1465248156124764,0.8899943302199278,0.2453236082190752,126,Unknown,50779,14600.0,SATA,0.1646356731017246,158.46462441314551
KINGSTON FURY Renegade 2TB,rk29657,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON%20FURY%20Renegade%202TB&id=29657,0.1324748448985976,0.1077317895616365,0.3681576853053081,129,144.99 USD (2024-12-28),50657,1800.0,SATA,1.229672740401336,144.99
TEAM TM8FPW002T,rk35702,https://www.harddrivebenchmark.net/hdd.php?hdd=TEAM%20TM8FPW002T&id=35702,0.1465248156124764,0.1138432156605293,0.2453236082190752,130,Unknown,50640,1900.0,SATA,1.2870755166421226,158.46462441314551
KINGSTON SFYRDK2000G,rk33703,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON%20SFYRDK2000G&id=33703,0.1465248156124764,0.1077317895616365,0.2453236082190752,132,Unknown,50517,1800.0,SATA,1.3600889413300363,158.46462441314551
Neo Forza NFP425PCI20-4400000,rk38033,https://www.harddrivebenchmark.net/hdd.php?hdd=Neo%20Forza%20NFP425PCI20-4400000&id=38033,0.1465248156124764,0.1077317895616365,0.2453236082190752,134,Unknown,50485,1800.0,SATA,1.3600889413300363,158.46462441314551
Apacer AS2280Q4U 2TB,rk33539,https://www.harddrivebenchmark.net/hdd.php?hdd=Apacer%20AS2280Q4U%202TB&id=33539,0.1465248156124764,0.1077317895616365,0.2453236082190752,135,Unknown,50452,1800.0,SATA,1.3600889413300363,158.46462441314551
SAMSUNG MZVL22T0HDLB-00BT7,rk39681,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20MZVL22T0HDLB-00BT7&id=39681,0.1465248156124764,0.1138432156605293,0.2453236082190752,136,Unknown,50448,1900.0,SATA,1.2870755166421226,158.46462441314551
SKHynix HFS002TEJ9X102N,rk35651,https://www.harddrivebenchmark.net/hdd.php?hdd=SKHynix%20HFS002TEJ9X102N&id=35651,0.1465248156124764,0.1138432156605293,0.2453236082190752,137,Unknown,50431,1900.0,SATA,1.2870755166421226,158.46462441314551
BIWIN NV7400 2TB,rk40405,https://www.harddrivebenchmark.net/hdd.php?hdd=BIWIN%20NV7400%202TB&id=40405,0.1465248156124764,0.1138432156605293,0.2453236082190752,138,Unknown,50371,1900.0,SATA,1.2870755166421226,158.46462441314551
Nextorage SSD NEM-PA2TB,rk33595,https://www.harddrivebenchmark.net/hdd.php?hdd=Nextorage%20SSD%20NEM-PA2TB&id=33595,0.1465248156124764,0.1077317895616365,0.2453236082190752,139,Unknown,50338,1800.0,SATA,1.3600889413300363,158.46462441314551
NVMe Predator SSD GM7 M.2 2TB,rk36272,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20Predator%20SSD%20GM7%20M.2%202TB&id=36272,0.1465248156124764,0.1138432156605293,0.2453236082190752,140,Unknown,50282,1900.0,PCIe (Unknown Gen) NVMe,1.2870755166421226,158.46462441314551
Samsung SSD 990 PRO 2TB,rk32476,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20990%20PRO%202TB&id=32476,0.2106772326781711,0.1077317895616365,0.2360809794280854,141,219.99 USD (2025-01-09),50207,1800.0,SATA,1.955571642645336,219.99
MSI M482 2TB,rk37081,https://www.harddrivebenchmark.net/hdd.php?hdd=MSI%20M482%202TB&id=37081,0.1376883374172358,0.1077317895616365,0.3520664580766841,142,149.99 USD (2024-03-18),50189,1800.0,SATA,1.278066000550936,149.99
KLEVV CRAS C930 M.2 NVMe SSD 1TB,rk34520,https://www.harddrivebenchmark.net/hdd.php?hdd=KLEVV%20CRAS%20C930%20M.2%20NVMe%20SSD%201TB&id=34520,0.1465248156124764,0.0533198054370206,0.2453236082190752,143,Unknown,50166,931.5,PCIe (Unknown Gen) NVMe,2.7480373270593788,158.46462441314551
Lexar SSD NM800PRO 2TB,rk32896,https://www.harddrivebenchmark.net/hdd.php?hdd=Lexar%20SSD%20NM800PRO%202TB&id=32896,0.1465248156124764,0.1138432156605293,0.2453236082190752,145,Unknown,50083,1900.0,SATA,1.2870755166421226,158.46462441314551
Seagate Firecuda Lightsaber 2TB,rk34630,https://www.harddrivebenchmark.net/hdd.php?hdd=Seagate%20Firecuda%20Lightsaber%202TB&id=34630,0.1465248156124764,0.1077317895616365,0.2453236082190752,146,Unknown,50081,1800.0,SATA,1.3600889413300363,158.46462441314551
NVMe HP SSD FX900 Plus M.2 2TB,rk40431,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20HP%20SSD%20FX900%20Plus%20M.2%202TB&id=40431,0.1465248156124764,0.1138432156605293,0.2453236082190752,148,Unknown,50051,1900.0,PCIe (Unknown Gen) NVMe,1.2870755166421226,158.46462441314551
